player,surface,aces,dfs,first_in,serve_pts
Alessio De Bernardis,Hard,1.0,1.0,19.0,37.0
Alessio Di Mauro,Carpet,3.0,9.0,46.0,75.0
Alessio Di Mauro,Clay,3.466666666666667,2.3897435897435897,40.05128205128205,71.03589743589744
Alessio Di Mauro,Grass,7.666666666666667,4.0,63.666666666666664,103.0
Alessio Di Mauro,Hard,4.5,3.75,36.375,68.375
Alex Antonitsch,Carpet,4.548387096774194,2.935483870967742,40.61290322580645,73.80645161290323
Alex Antonitsch,Clay,3.875,4.0,34.75,68.125
Alex Antonitsch,Grass,3.5789473684210527,4.578947368421052,44.8421052631579,80.21052631578948
Alex Antonitsch,Hard,4.634920634920635,2.9047619047619047,43.22222222222222,78.66666666666667
Alex Bancila,Hard,0.0,4.0,28.0,49.0
Alex Barrena,Clay,1.5423728813559323,2.593220338983051,44.152542372881356,66.83050847457628
Alex Blumenberg,Clay,2.5,5.0,26.5,52.0
Alex Blumenberg,Hard,2.0,8.0,38.0,73.0
Alex Bogdanovic,Carpet,7.444444444444445,2.5555555555555554,46.888888888888886,71.55555555555556
Alex Bogdanovic,Clay,3.8333333333333335,4.166666666666667,36.166666666666664,57.833333333333336
Alex Bogdanovic,Grass,5.490196078431373,3.6470588235294117,54.09803921568628,82.92156862745098
Alex Bogdanovic,Hard,4.806451612903226,3.9193548387096775,46.46774193548387,73.96774193548387
Alex Bogomolov Jr,Clay,1.5423728813559323,2.1016949152542375,49.33898305084746,69.44067796610169
Alex Bogomolov Jr,Grass,2.0,2.606060606060606,55.24242424242424,77.0
Alex Bogomolov Jr,Hard,2.2822299651567945,2.735191637630662,51.55400696864111,73.74912891986062
Alex Bolt,Clay,4.690476190476191,2.8095238095238093,41.976190476190474,70.28571428571429
Alex Bolt,Grass,7.4868421052631575,2.4473684210526314,47.78947368421053,74.03947368421052
Alex Bolt,Hard,7.024054982817869,2.6735395189003435,44.96219931271477,73.86941580756013
Alex Brenner,Hard,2.0,3.0,36.0,70.0
Alex Calatrava,Carpet,16.666666666666668,4.666666666666667,56.333333333333336,99.0
Alex Calatrava,Clay,5.302752293577981,2.0458715596330275,44.72477064220183,75.23853211009174
Alex Calatrava,Grass,6.714285714285714,3.4285714285714284,51.142857142857146,83.57142857142857
Alex Calatrava,Hard,7.372549019607843,1.9803921568627452,47.23529411764706,81.29411764705883
Alex Clayton,Hard,11.0,3.0,36.0,77.0
Alex Corretja,Carpet,6.548387096774194,2.6451612903225805,41.193548387096776,75.29032258064517
Alex Corretja,Clay,3.0258823529411765,2.1505882352941175,44.5364705882353,76.79529411764706
Alex Corretja,Grass,6.1,2.9,56.2,101.0
Alex Corretja,Hard,4.649122807017544,2.6228070175438596,47.28508771929825,83.09649122807018
Alex De Minaur,Clay,2.25,2.475,43.3625,76.575
Alex De Minaur,Grass,4.055555555555555,3.125,47.875,79.84722222222223
Alex De Minaur,Hard,4.020833333333333,2.580357142857143,44.973214285714285,76.32142857142857
Alex Diaz,Hard,1.0,2.5,35.5,63.5
Alex Fairbanks,Clay,2.0,7.0,24.0,49.0
Alex Kim,Clay,1.5,4.0,48.75,80.5
Alex Kim,Grass,1.3333333333333333,2.6666666666666665,59.333333333333336,88.66666666666667
Alex Kim,Hard,2.1785714285714284,2.9285714285714284,54.392857142857146,84.60714285714286
Alex Knaff,Clay,1.8,5.4,33.6,60.4
Alex Knaff,Hard,4.375,3.5,44.0,72.75
Alex Kobelt,Hard,8.571428571428571,6.0,37.142857142857146,73.85714285714286
Alex Kuznetsov,Carpet,3.0,1.0,30.0,45.0
Alex Kuznetsov,Clay,3.4615384615384617,1.75,44.46153846153846,68.40384615384616
Alex Kuznetsov,Grass,7.28,2.24,46.72,80.24
Alex Kuznetsov,Hard,5.916363636363636,1.88,44.483636363636364,71.30909090909091
Alex Lawson,Clay,2.3,3.8,37.5,58.7
Alex Lawson,Hard,4.5,4.111111111111111,42.94444444444444,66.27777777777777
Alex Lopez Moron,Clay,1.7959183673469388,3.795918367346939,45.244897959183675,77.48979591836735
Alex Lopez Moron,Grass,3.0,6.0,48.0,100.0
Alex Lopez Moron,Hard,3.3333333333333335,6.666666666666667,46.666666666666664,86.33333333333333
Alex Marti Pujolras,Clay,1.7818181818181817,5.290909090909091,43.09090909090909,69.61818181818182
Alex Marti Pujolras,Hard,3.0,3.5,33.0,60.5
Alex Martinez,Hard,3.5833333333333335,4.0,44.75,75.41666666666667
Alex Michelsen,Clay,2.1,2.1,56.35,80.6
Alex Michelsen,Grass,4.72,1.92,54.92,80.16
Alex Michelsen,Hard,4.545454545454546,2.290909090909091,49.39090909090909,74.28181818181818
Alex Molcan,Clay,2.372340425531915,2.9893617021276597,45.234042553191486,72.06382978723404
Alex Molcan,Grass,5.5,2.9,69.9,98.9
Alex Molcan,Hard,3.361344537815126,2.9831932773109244,47.42016806722689,74.4201680672269
Alex Nizet,Grass,0.0,6.0,31.0,57.0
Alex Obrien,Carpet,6.052631578947368,1.6842105263157894,49.26315789473684,76.42105263157895
Alex Obrien,Clay,3.7241379310344827,2.4827586206896552,51.06896551724138,80.89655172413794
Alex Obrien,Grass,5.935483870967742,4.483870967741935,68.90322580645162,107.58064516129032
Alex Obrien,Hard,4.286713286713287,2.3566433566433567,50.60839160839161,80.13986013986013
Alex Radulescu,Carpet,12.5,2.5555555555555554,44.05555555555556,77.05555555555556
Alex Radulescu,Clay,6.875,3.125,40.5,75.5
Alex Radulescu,Grass,13.411764705882353,6.294117647058823,60.05882352941177,106.94117647058823
Alex Radulescu,Hard,9.24,3.12,44.34,78.28
Alex Rybakov,Clay,2.8115942028985508,2.5217391304347827,46.05797101449275,68.04347826086956
Alex Rybakov,Grass,2.5,0.5,40.0,61.0
Alex Rybakov,Hard,4.736363636363636,2.5727272727272728,50.481818181818184,74.37272727272727
Alex Satschko,Clay,3.5714285714285716,3.857142857142857,36.857142857142854,69.14285714285714
Alex Satschko,Hard,2.0,3.0,29.0,55.0
Alex Theiler,Clay,0.5,2.0,45.5,60.5
Alex Witt,Grass,8.0,4.0,50.0,97.0
Alexandar Lazarov,Clay,2.276595744680851,3.404255319148936,42.97872340425532,66.42553191489361
Alexandar Lazarov,Hard,4.7368421052631575,3.3157894736842106,43.21052631578947,70.6842105263158
Alexandar Lazov,Clay,3.4444444444444446,3.740740740740741,39.592592592592595,64.44444444444444
Alexandar Lazov,Grass,5.222222222222222,2.0,50.111111111111114,75.33333333333333
Alexandar Lazov,Hard,4.5,3.0,38.5,61.142857142857146
Alexander Babanine,Hard,2.411764705882353,2.588235294117647,42.88235294117647,71.0
Alexander Bernard,Hard,1.9375,1.9375,36.9375,59.0625
Alexander Blockx,Clay,4.428571428571429,3.5714285714285716,41.714285714285715,74.42857142857143
Alexander Blockx,Hard,4.714285714285714,1.8928571428571428,44.607142857142854,69.82142857142857
Alexander Boborykin,Hard,3.0,2.0,45.0,72.0
Alexander Braun,Clay,5.0,5.0,54.0,85.0
Alexander Brown,Hard,7.8125,4.0,45.9375,70.0
Alexander Bublik,Clay,7.860759493670886,6.215189873417722,44.35443037974684,77.45569620253164
Alexander Bublik,Grass,14.878787878787879,6.515151515151516,46.86363636363637,78.57575757575758
Alexander Bublik,Hard,11.148255813953488,6.52906976744186,44.72093023255814,76.09883720930233
Alexander Bury,Clay,4.809523809523809,2.9047619047619047,37.666666666666664,62.23809523809524
Alexander Bury,Grass,4.0,5.0,34.0,57.0
Alexander Bury,Hard,7.404761904761905,2.2142857142857144,41.333333333333336,65.54761904761905
Alexander Cozbinov,Clay,2.0,9.0,62.0,107.0
Alexander Cozbinov,Hard,5.083333333333333,5.104166666666667,42.5,70.375
Alexander Crnokrak,Hard,6.857142857142857,4.571428571428571,39.857142857142854,70.57142857142857
Alexander Day,Hard,1.0,7.0,44.5,78.0
Alexander Domijan,Hard,4.076923076923077,4.076923076923077,38.46153846153846,62.69230769230769
Alexander Donski,Clay,6.214285714285714,4.5,41.214285714285715,77.07142857142857
Alexander Donski,Hard,7.375,3.8125,39.0,72.3125
Alexander Erler,Clay,3.75,4.068181818181818,45.02272727272727,77.22727272727273
Alexander Erler,Hard,9.135135135135135,3.7837837837837838,43.027027027027025,72.05405405405405
Alexander Flock,Clay,1.3478260869565217,1.3043478260869565,41.08695652173913,62.43478260869565
Alexander Frusina,Clay,4.333333333333333,3.3333333333333335,38.0,65.0
Alexander Frusina,Hard,5.0,4.0,24.0,50.0
Alexander Gornet,Hard,1.0,4.0,27.0,42.0
Alexander Jhun,Grass,1.0,1.0,49.0,76.0
Alexander Klintcharov,Hard,2.3636363636363638,1.8181818181818181,50.54545454545455,73.45454545454545
Alexander Knight,Hard,4.0,5.0,32.0,58.0
Alexander Kotzen,Hard,5.142857142857143,1.5714285714285714,35.714285714285715,63.857142857142854
Alexander Kudryavtsev,Carpet,9.2,3.0,36.266666666666666,65.73333333333333
Alexander Kudryavtsev,Clay,4.28,3.68,37.88,70.8
Alexander Kudryavtsev,Grass,4.333333333333333,2.0,43.666666666666664,72.0
Alexander Kudryavtsev,Hard,6.225225225225225,2.3903903903903903,37.054054054054056,66.08408408408408
Alexander Lebedev,Hard,3.25,3.0,46.0,79.0
Alexander Lobkov,Clay,3.375,2.9166666666666665,35.916666666666664,66.04166666666667
Alexander Lobkov,Hard,3.5098039215686274,2.607843137254902,40.3921568627451,68.41176470588235
Alexander Maarten Jong,Clay,3.3333333333333335,3.6666666666666665,28.333333333333332,55.333333333333336
Alexander Mannapov,Clay,0.3333333333333333,5.0,31.0,53.666666666666664
Alexander Merino,Clay,0.9411764705882353,4.352941176470588,32.76470588235294,53.1764705882353
Alexander Merino,Hard,1.3333333333333333,4.0,42.0,64.33333333333333
Alexander Mronz,Carpet,6.5588235294117645,2.2058823529411766,37.44117647058823,68.20588235294117
Alexander Mronz,Clay,1.8571428571428572,3.0,31.714285714285715,57.714285714285715
Alexander Mronz,Grass,10.3,7.4,70.4,123.4
Alexander Mronz,Hard,5.538461538461538,3.3692307692307693,43.58461538461538,80.4
Alexander Ovcharov,Clay,1.6666666666666667,2.3333333333333335,32.0,53.333333333333336
Alexander Ovcharov,Hard,3.0,0.0,31.0,48.0
Alexander Pavlioutchenkov,Clay,0.0,2.0,32.0,44.0
Alexander Pavlioutchenkov,Hard,2.6,5.6,37.2,58.8
Alexander Perfilov,Hard,0.0,6.0,38.0,64.0
Alexander Petrov,Hard,1.6666666666666667,3.3333333333333335,46.666666666666664,75.66666666666667
Alexander Peya,Carpet,6.375,2.25,50.75,73.875
Alexander Peya,Clay,2.9210526315789473,3.210526315789474,46.21052631578947,75.5
Alexander Peya,Grass,4.956521739130435,3.260869565217391,57.95652173913044,90.52173913043478
Alexander Peya,Hard,4.547169811320755,4.037735849056604,50.943396226415096,81.09433962264151
Alexander Popp,Carpet,4.0,4.25,41.25,70.5
Alexander Popp,Clay,2.3076923076923075,5.346153846153846,44.26923076923077,71.3076923076923
Alexander Popp,Grass,5.342105263157895,4.447368421052632,60.05263157894737,93.3157894736842
Alexander Popp,Hard,5.024390243902439,5.024390243902439,49.46341463414634,81.29268292682927
Alexander Razeghi,Clay,0.0,6.0,52.0,82.0
Alexander Reichel,Carpet,6.0,12.0,51.0,88.0
Alexander Reichel,Clay,3.5,11.5,44.5,87.0
Alexander Reichel,Grass,5.0,8.0,41.5,73.0
Alexander Reichel,Hard,5.0,6.333333333333333,45.333333333333336,76.16666666666667
Alexander Ritschard,Clay,3.2900763358778624,3.2748091603053435,41.64885496183206,71.73282442748092
Alexander Ritschard,Grass,6.0,4.333333333333333,59.888888888888886,100.11111111111111
Alexander Ritschard,Hard,4.469512195121951,3.524390243902439,45.28048780487805,74.60365853658537
Alexander Rumyantsev,Clay,1.5,6.166666666666667,39.666666666666664,62.666666666666664
Alexander Rumyantsev,Hard,2.4,4.5,39.4,70.2
Alexander Sadecky,Carpet,12.0,3.0,44.5,68.0
Alexander Sadecky,Clay,4.666666666666667,3.0,41.75,71.25
Alexander Sadecky,Grass,9.857142857142858,4.714285714285714,51.0,82.28571428571429
Alexander Sadecky,Hard,5.875,5.1875,40.4375,68.75
Alexander Sarkissian,Clay,5.4,3.2,34.2,64.0
Alexander Sarkissian,Grass,4.0,0.5,36.5,59.5
Alexander Sarkissian,Hard,5.69,2.92,40.84,69.025
Alexander Satschko,Clay,4.0,3.0,45.5,89.0
Alexander Shevchenko,Clay,2.773913043478261,2.5478260869565217,41.47826086956522,73.15652173913044
Alexander Shevchenko,Grass,5.8,3.2,55.8,89.6
Alexander Shevchenko,Hard,4.815789473684211,2.587719298245614,43.31578947368421,75.0
Alexander Shvec,Carpet,5.0,1.0,38.0,74.0
Alexander Shvec,Hard,1.5,2.5,34.0,55.0
Alexander Slabinsky,Grass,7.444444444444445,3.3333333333333335,44.888888888888886,72.22222222222223
Alexander Stater,Clay,0.42857142857142855,1.7857142857142858,48.785714285714285,68.5
Alexander Vasilenko,Clay,2.4,3.1,44.2,73.3
Alexander Vasilenko,Hard,3.7058823529411766,4.470588235294118,43.529411764705884,73.23529411764706
Alexander Volkov,Carpet,5.18018018018018,2.4954954954954953,40.891891891891895,75.76576576576576
Alexander Volkov,Clay,3.3728813559322033,3.23728813559322,44.88135593220339,85.45762711864407
Alexander Volkov,Grass,6.069767441860465,6.604651162790698,50.81395348837209,98.02325581395348
Alexander Volkov,Hard,5.046783625730995,3.7134502923976607,43.91228070175438,84.53216374269006
Alexander Ward,Carpet,5.0,2.0,81.0,125.0
Alexander Ward,Clay,4.166666666666667,2.2666666666666666,42.6,69.0
Alexander Ward,Grass,4.444444444444445,2.611111111111111,50.666666666666664,79.61111111111111
Alexander Ward,Hard,4.9411764705882355,3.573529411764706,41.89705882352941,70.30882352941177
Alexander Waske,Carpet,15.142857142857142,4.857142857142857,47.857142857142854,80.57142857142857
Alexander Waske,Clay,7.357142857142857,3.7857142857142856,49.23809523809524,81.5
Alexander Waske,Grass,16.666666666666668,6.866666666666666,61.4,101.13333333333334
Alexander Waske,Hard,10.344827586206897,4.310344827586207,49.793103448275865,81.55172413793103
Alexander Weis,Clay,2.7280701754385963,3.008771929824561,43.10526315789474,72.33333333333333
Alexander Weis,Hard,2.875,3.375,39.125,65.75
Alexander Windisch,Clay,0.0,0.0,30.0,56.0
Alexander Wolfschmidt,Hard,0.0,3.0,34.0,60.0
Alexander Zederbauer,Clay,2.0,3.0,31.5,58.0
Alexander Zgirovsky,Clay,1.6666666666666667,4.333333333333333,42.666666666666664,64.33333333333333
Alexander Zgirovsky,Hard,3.2222222222222223,3.6666666666666665,51.888888888888886,74.88888888888889
Alexander Zhurbin,Clay,2.826923076923077,2.3846153846153846,41.0,64.9423076923077
Alexander Zhurbin,Hard,2.962962962962963,3.037037037037037,42.148148148148145,66.85185185185185
Alexander Zverev,Clay,6.131914893617021,3.6723404255319148,50.77872340425532,77.57446808510639
Alexander Zverev,Grass,11.23728813559322,3.847457627118644,57.94915254237288,86.88135593220339
Alexander Zverev,Hard,8.935866983372922,3.7434679334916865,52.19952494061758,78.94536817102137
Alexandr Dolgopolov,Clay,6.046979865771812,2.2416107382550337,40.47651006711409,75.4496644295302
Alexandr Dolgopolov,Grass,11.642857142857142,3.4047619047619047,54.976190476190474,90.88095238095238
Alexandr Dolgopolov,Hard,7.653846153846154,2.8653846153846154,40.12692307692308,74.23076923076923
Alexandr Igoshin,Clay,4.142857142857143,5.428571428571429,33.714285714285715,67.57142857142857
Alexandr Igoshin,Hard,6.545454545454546,6.7727272727272725,38.22727272727273,70.81818181818181
Alexandr Kushakov,Clay,0.5,1.75,19.5,45.0
Alexandr Kushakov,Hard,3.5,2.0,45.0,77.5
Alexandre Aubriot,Clay,5.0,3.2,44.0,69.6
Alexandre Aubriot,Hard,2.8,3.2,40.8,67.2
Alexandre Belmonte,Hard,0.0,2.0,35.0,57.0
Alexandre Folie,Clay,1.5555555555555556,2.111111111111111,41.77777777777778,66.66666666666667
Alexandre Folie,Hard,0.0,0.0,4.0,5.0
Alexandre Girotto,Clay,0.6666666666666666,3.0,27.666666666666668,40.333333333333336
Alexandre Girotto,Hard,0.0,4.0,30.0,40.0
Alexandre Hocevar,Carpet,2.0,8.0,31.0,53.0
Alexandre Massa,Clay,2.0,5.5,37.5,58.25
Alexandre Muller,Clay,2.2916666666666665,2.1708333333333334,46.18333333333333,70.22916666666667
Alexandre Muller,Grass,3.625,3.0,65.5,97.25
Alexandre Muller,Hard,3.8870056497175143,2.4858757062146895,51.25423728813559,76.72881355932203
Alexandre Penaud,Clay,2.6,2.4,35.6,61.4
Alexandre Penaud,Hard,4.666666666666667,1.6666666666666667,38.833333333333336,62.75
Alexandre Pierson,Clay,3.5,3.0,48.5,85.0
Alexandre Reco,Hard,4.0,1.4,39.9,64.6
Alexandre Renard,Clay,3.0,5.0,30.0,48.0
Alexandre Renard,Grass,8.5,3.5,35.0,68.5
Alexandre Renard,Hard,6.666666666666667,2.0,44.666666666666664,85.33333333333333
Alexandre Rotsaert,Clay,0.0,4.0,61.0,100.0
Alexandre Schnitman,Clay,1.0,2.6666666666666665,28.0,54.0
Alexandre Sidorenko,Carpet,2.0,3.0,30.0,52.0
Alexandre Sidorenko,Clay,4.1891891891891895,3.135135135135135,45.810810810810814,78.13513513513513
Alexandre Sidorenko,Grass,4.666666666666667,2.6666666666666665,42.666666666666664,66.33333333333333
Alexandre Sidorenko,Hard,6.141025641025641,3.576923076923077,39.0,67.96153846153847
Alexandre Simoni,Clay,7.0,5.0,33.5,65.9
Alexandre Simoni,Grass,6.25,3.75,50.5,82.75
Alexandre Simoni,Hard,7.0,4.666666666666667,48.86666666666667,83.0
Alexandre Strambini,Clay,3.0,3.5,30.0,55.5
Alexandre Tsuchiya,Clay,3.4545454545454546,4.363636363636363,34.72727272727273,61.27272727272727
Alexandre Tsuchiya,Hard,2.0,4.333333333333333,30.0,57.666666666666664
Alexandros Jakupovic,Clay,0.3333333333333333,4.0,54.0,80.0
Alexandros Jakupovic,Hard,0.5714285714285714,1.4285714285714286,52.714285714285715,71.71428571428571
Alexandros Skorilas,Hard,3.5,4.0,39.5,62.0
Alexandru Catalin Marasin,Clay,2.5,2.0,36.5,55.0
Alexandru Daniel Carpen,Clay,1.75,5.0,29.5,57.25
Alexei Belov,Carpet,1.0,5.0,45.0,66.0
Alexei Popyrin,Clay,5.4818181818181815,3.2545454545454544,45.92727272727273,78.25454545454545
Alexei Popyrin,Grass,11.023809523809524,2.619047619047619,55.57142857142857,86.47619047619048
Alexei Popyrin,Hard,8.839080459770114,3.689655172413793,48.229885057471265,79.91570881226053
Alexey Iremashvili,Hard,0.0,2.0,22.0,39.0
Alexey Kedryuk,Clay,5.0,7.25,31.75,63.5
Alexey Kedryuk,Hard,3.857142857142857,4.571428571428571,30.142857142857142,55.92857142857143
Alexey Nesterov,Clay,2.5,6.5,39.0,61.0
Alexey Nesterov,Hard,2.0,4.0,25.0,54.0
Alexey Tumakov,Hard,6.0,7.0,40.0,75.0
Alexey Vatutin,Carpet,0.0,1.0,17.0,46.0
Alexey Vatutin,Clay,0.8761061946902655,3.398230088495575,48.73893805309734,72.86283185840708
Alexey Vatutin,Grass,1.6666666666666667,4.333333333333333,36.666666666666664,61.333333333333336
Alexey Vatutin,Hard,1.9237668161434978,2.9820627802690582,43.399103139013455,70.04035874439462
Alexey Zakharov,Clay,3.0,1.8571428571428572,40.42857142857143,68.80952380952381
Alexey Zakharov,Hard,4.78,2.54,41.68,70.12
Alexios Halebian,Clay,4.5,3.0,26.75,44.75
Alexios Halebian,Hard,6.703703703703703,3.2962962962962963,43.851851851851855,72.11111111111111
Alexis Canter,Grass,2.25,2.0,39.25,59.75
Alexis Canter,Hard,3.75,1.25,44.0,74.75
Alexis Carlos,Clay,0.0,4.0,28.0,42.0
Alexis Galarneau,Clay,2.8627450980392157,3.4705882352941178,42.0,72.37254901960785
Alexis Galarneau,Grass,3.0,3.5,34.5,56.5
Alexis Galarneau,Hard,3.3933649289099526,3.109004739336493,42.18009478672986,72.8436018957346
Alexis Gautier,Clay,4.729166666666667,3.625,33.958333333333336,63.6875
Alexis Gautier,Hard,6.411764705882353,3.3529411764705883,41.411764705882355,68.90196078431373
Alexis Gurmendi,Clay,6.0,0.0,73.0,106.0
Alexis Hombrecher,Carpet,5.0,7.0,38.0,73.0
Alexis Hombrecher,Hard,7.0,7.0,35.0,62.0
Alexis Klegou,Clay,6.0,4.0,65.0,113.0
Alexis Klegou,Hard,0.0,3.0,54.0,72.0
Alexis Musialek,Clay,1.9130434782608696,2.608695652173913,50.78260869565217,78.91304347826087
Alexis Musialek,Hard,2.5,2.4375,50.8125,80.0625
Alfredo Krywacz,Hard,1.0,11.0,18.0,50.0
Alfredo Moreno,Hard,6.0,5.0,46.0,80.0
Alfredo Perez,Hard,4.931034482758621,2.2413793103448274,43.206896551724135,69.22413793103448
Ali Al Saygh,Hard,0.0,6.0,22.5,37.0
Ali El Alaoui,Clay,1.0,4.0,34.0,68.0
Ali Ghareeb,Clay,0.0,7.0,28.0,53.0
Ali Habib,Hard,6.0,2.0,60.0,89.0
Aliaksandr Bulitski,Hard,0.0,1.0,23.0,44.0
Aliaksandr Liaonenka,Hard,6.375,2.875,41.125,62.75
Aliaksandr Prudnikau,Clay,0.0,5.0,32.0,46.0
Alibek Kachmazov,Carpet,14.0,9.666666666666666,54.666666666666664,109.66666666666667
Alibek Kachmazov,Clay,4.590909090909091,3.3181818181818183,40.27272727272727,72.54545454545455
Alibek Kachmazov,Hard,5.108695652173913,3.2753623188405796,40.76086956521739,72.92028985507247
Alistair Hunt,Clay,4.0,4.0,25.0,48.0
Alistair Hunt,Hard,6.0,5.8,39.0,66.0
Aljaz Bedene,Clay,6.087912087912088,2.63003663003663,40.556776556776555,73.23809523809524
Aljaz Bedene,Grass,11.179487179487179,2.8205128205128207,55.97435897435897,93.6923076923077
Aljaz Bedene,Hard,8.90625,3.2857142857142856,42.870535714285715,76.26785714285714
Aljaz Jakob Kaplja,Hard,2.0,3.6,26.6,50.6
Aljaz Radinski,Clay,2.5,5.5,37.5,81.5
Aljaz Radinski,Hard,2.3333333333333335,2.8333333333333335,26.833333333333332,45.5
Aljoscha Thron,Carpet,5.0,3.0,29.0,56.0
Aljoscha Thron,Clay,5.0,9.0,37.0,77.0
Allan Gomes Oliveira,Clay,0.0,6.0,54.0,69.0
Allen Belobrajdic,Hard,1.8,2.8,59.6,86.8
Alois Beust,Clay,4.0,2.0,48.0,99.0
Alon Elia,Hard,0.0,3.0,66.0,79.0
Alonso Alejandro Delgado,Clay,1.0,7.0,23.0,62.0
Alonso Alejandro Delgado,Hard,7.0,1.0,37.0,53.0
Altug Celikbilek,Clay,3.1481481481481484,2.962962962962963,43.48148148148148,73.5925925925926
Altug Celikbilek,Grass,6.9375,5.4375,41.875,76.875
Altug Celikbilek,Hard,6.2,3.6638297872340426,41.99148936170213,72.7404255319149
Alun Jones,Hard,3.6666666666666665,2.6666666666666665,52.583333333333336,83.75
Alvar Gutierrez Medina,Hard,1.0,6.0,21.0,47.0
Alvaro Cajigal,Clay,1.0,1.0,15.0,38.0
Alvaro Guillen Meza,Clay,0.9054054054054054,3.72972972972973,55.04054054054054,77.33783783783784
Alvaro Guillen Meza,Hard,2.5,3.8333333333333335,50.166666666666664,75.16666666666667
Alvaro Lopez San Martin,Clay,2.875,2.267857142857143,43.589285714285715,69.92857142857143
Alvaro Lopez San Martin,Hard,3.3333333333333335,3.3333333333333335,51.0,76.33333333333333
Alvaro Ochoa,Clay,2.0,4.0,27.666666666666668,54.666666666666664
Alvaro Ochoa,Hard,1.0,3.0,34.0,50.0
Alvaro Peiro Serrano,Clay,0.0,7.0,32.0,50.0
Alvin Nicholas Tudorica,Hard,2.0,3.75,42.5,67.5
Amadatus Admiraal,Clay,2.0,6.0,41.0,64.0
Amador Salazar,Clay,0.2,4.2,33.6,52.6
Amador Salazar,Hard,0.0,2.0,26.0,48.0
Amal Sultanbekov,Clay,4.0,9.0,39.0,65.0
Amal Sultanbekov,Hard,2.9,8.8,48.5,78.1
Amar Huseinovic,Clay,2.0,0.0,22.0,36.0
Amaury Delmas,Clay,0.0,6.0,31.0,60.0
Amaury Raynel,Clay,1.5,3.5,33.0,53.5
Amaury Raynel,Hard,0.5,2.5,39.0,53.5
Amer Delic,Carpet,9.25,2.75,41.75,69.0
Amer Delic,Clay,5.578947368421052,1.9473684210526316,44.36842105263158,70.47368421052632
Amer Delic,Grass,10.166666666666666,3.0,49.583333333333336,79.33333333333333
Amer Delic,Hard,9.218487394957982,2.596638655462185,49.739495798319325,80.46218487394958
